model,experiment,window_index,time_center_s,phase,y_true,score,score_threshold,anomaly_index,auc_roc_macro,auc_pr_macro
ae_denso,F1L,178,3.5696873441214603,pre_fault,0,0.6339673399925232,5.104478359222412,0.12419826537370682,0.7739583991468245,0.8618504150911235
ae_denso,F1L,179,3.589685396968485,pre_fault,0,0.3015989661216736,5.104478359222412,0.059085167944431305,0.7739583991468245,0.8618504150911235
ae_denso,F1L,180,3.6096834498155,pre_fault,0,0.7506421804428101,5.104478359222412,0.14705561101436615,0.7739583991468245,0.8618504150911235
ae_denso,F1L,181,3.6296815026625247,pre_fault,0,0.46372175216674805,5.104478359222412,0.09084606170654297,0.7739583991468245,0.8618504150911235
ae_denso,F1L,182,3.649679408886585,pre_fault,0,0.9944428205490112,5.104478359222412,0.19481772184371948,0.7739583991468245,0.8618504150911235
ae_denso,F1L,183,3.669677461733605,pre_fault,0,0.3725023865699768,5.104478359222412,0.07297560572624207,0.7739583991468245,0.8618504150911235
ae_denso,F1L,184,3.689675514580625,pre_fault,0,1.249503254890442,5.104478359222412,0.24478569626808167,0.7739583991468245,0.8618504150911235
ae_denso,F1L,185,3.70967356742765,pre_fault,0,1.1344074010849,5.104478359222412,0.22223767638206482,0.7739583991468245,0.8618504150911235
ae_denso,F1L,186,3.729671620274675,pre_fault,0,1.257129192352295,5.104478359222412,0.24627965688705444,0.7739583991468245,0.8618504150911235
ae_denso,F1L,187,3.749669673121695,pre_fault,0,0.7399110794067383,5.104478359222412,0.14495332539081573,0.7739583991468245,0.8618504150911235
ae_denso,F1L,188,3.769667725968715,pre_fault,0,0.8018913269042969,5.104478359222412,0.15709564089775085,0.7739583991468245,0.8618504150911235
ae_denso,F1L,189,3.78966577881574,pre_fault,0,0.6661529541015625,5.104478359222412,0.13050362467765808,0.7739583991468245,0.8618504150911235
ae_denso,F1L,190,3.8096636850398,pre_fault,0,0.6516984701156616,5.104478359222412,0.12767189741134644,0.7739583991468245,0.8618504150911235
ae_denso,F1L,191,3.829661737886815,pre_fault,0,0.4230348467826843,5.104478359222412,0.08287523686885834,0.7739583991468245,0.8618504150911235
ae_denso,F1L,192,3.84965979073384,pre_fault,0,0.5562460422515869,5.104478359222412,0.10897216200828552,0.7739583991468245,0.8618504150911235
ae_denso,F1L,193,3.869657843580865,pre_fault,0,0.3756556808948517,5.104478359222412,0.07359335571527481,0.7739583991468245,0.8618504150911235
ae_denso,F1L,194,3.88965589642788,pre_fault,0,0.3355334997177124,5.104478359222412,0.0657331645488739,0.7739583991468245,0.8618504150911235
ae_denso,F1L,195,3.909653949274905,pre_fault,0,0.20261740684509277,5.104478359222412,0.03969404846429825,0.7739583991468245,0.8618504150911235
ae_denso,F1L,196,3.92965200212193,pre_fault,0,0.9648333787918091,5.104478359222412,0.18901704251766205,0.7739583991468245,0.8618504150911235
ae_denso,F1L,197,3.9496499083459797,pre_fault,0,0.1925271898508072,5.104478359222412,0.0377173088490963,0.7739583991468245,0.8618504150911235
ae_denso,F1L,198,3.9696479611930053,pre_fault,0,0.6769383549690247,5.104478359222412,0.1326165646314621,0.7739583991468245,0.8618504150911235
ae_denso,F1L,199,3.98964601404003,pre_fault,0,0.7424646615982056,5.104478359222412,0.1454535871744156,0.7739583991468245,0.8618504150911235
ae_denso,F1L,200,4.00964406688705,pre_fault,0,1.441468358039856,5.104478359222412,0.2823928892612457,0.7739583991468245,0.8618504150911235
ae_denso,F1L,201,4.029642119734071,pre_fault,0,0.7177762389183044,5.104478359222412,0.14061696827411652,0.7739583991468245,0.8618504150911235
ae_denso,F1L,202,4.049640172581094,pre_fault,0,0.6099098324775696,5.104478359222412,0.11948524415493011,0.7739583991468245,0.8618504150911235
ae_denso,F1L,203,4.06963822542812,pre_fault,0,0.7484411001205444,5.104478359222412,0.1466244012117386,0.7739583991468245,0.8618504150911235
ae_denso,F1L,204,4.089636131652175,pre_fault,0,1.6003093719482422,5.104478359222412,0.31351086497306824,0.7739583991468245,0.8618504150911235
ae_denso,F1L,205,4.109634184499195,pre_fault,0,1.7533153295516968,5.104478359222412,0.3434857130050659,0.7739583991468245,0.8618504150911235
ae_denso,F1L,206,4.12963223734622,pre_fault,0,1.1295726299285889,5.104478359222412,0.22129051387310028,0.7739583991468245,0.8618504150911235
ae_denso,F1L,207,4.149630290193246,pre_fault,0,1.3310637474060059,5.104478359222412,0.26076391339302063,0.7739583991468245,0.8618504150911235
ae_denso,F1L,208,4.1696283430402605,pre_fault,0,1.1733806133270264,5.104478359222412,0.22987277805805206,0.7739583991468245,0.8618504150911235
ae_denso,F1L,209,4.189626395887285,pre_fault,0,0.9231699705123901,5.104478359222412,0.1808549165725708,0.7739583991468245,0.8618504150911235
ae_denso,F1L,210,4.209624448734305,pre_fault,0,0.33339089155197144,5.104478359222412,0.0653134137392044,0.7739583991468245,0.8618504150911235
ae_denso,F1L,211,4.2296223549583605,pre_fault,0,1.0814425945281982,5.104478359222412,0.2118615359067917,0.7739583991468245,0.8618504150911235
ae_denso,F1L,212,4.249620407805385,pre_fault,0,1.5281808376312256,5.104478359222412,0.29938042163848877,0.7739583991468245,0.8618504150911235
ae_denso,F1L,213,4.26961846065241,pre_fault,0,1.8283904790878296,5.104478359222412,0.35819339752197266,0.7739583991468245,0.8618504150911235
ae_denso,F1L,214,4.28961651349943,pre_fault,0,1.0800235271453857,5.104478359222412,0.21158352494239807,0.7739583991468245,0.8618504150911235
ae_denso,F1L,215,4.3096145663464505,pre_fault,0,0.6386949419975281,5.104478359222412,0.12512442469596863,0.7739583991468245,0.8618504150911235
ae_denso,F1L,216,4.329612619193475,pre_fault,0,1.1482067108154297,5.104478359222412,0.22494104504585266,0.7739583991468245,0.8618504150911235
ae_denso,F1L,217,4.3496106720405,pre_fault,0,0.6775045394897461,5.104478359222412,0.1327274739742279,0.7739583991468245,0.8618504150911235
ae_denso,F1L,218,4.369608724887515,pre_fault,0,0.9164475202560425,5.104478359222412,0.17953793704509735,0.7739583991468245,0.8618504150911235
ae_denso,F1L,219,4.3895982736025605,pre_fault,0,0.6719309091567993,5.104478359222412,0.13163556158542633,0.7739583991468245,0.8618504150911235
ae_denso,F1L,220,4.409587822317601,pre_fault,0,0.6133333444595337,5.104478359222412,0.120155930519104,0.7739583991468245,0.8618504150911235
ae_denso,F1L,221,4.42958587516462,pre_fault,0,0.6846094131469727,5.104478359222412,0.13411936163902283,0.7739583991468245,0.8618504150911235
ae_denso,F1L,222,4.449583928011645,pre_fault,0,0.7410979866981506,5.104478359222412,0.14518584311008453,0.7739583991468245,0.8618504150911235
ae_denso,F1L,223,4.469581834235701,pre_fault,0,0.5138182044029236,5.104478359222412,0.1006602793931961,0.7739583991468245,0.8618504150911235
ae_denso,F1L,224,4.48957988708272,pre_fault,0,1.5976961851119995,5.104478359222412,0.3129989206790924,0.7739583991468245,0.8618504150911235
ae_denso,F1L,225,4.509577939929745,pre_fault,0,2.498725175857544,5.104478359222412,0.4895162582397461,0.7739583991468245,0.8618504150911235
ae_denso,F1L,226,4.5295759927767705,pre_fault,0,8.593153953552246,5.104478359222412,1.683453917503357,0.7739583991468245,0.8618504150911235
ae_denso,F1L,227,4.54957389900082,pre_fault,0,1.4385573863983154,5.104478359222412,0.2818225920200348,0.7739583991468245,0.8618504150911235
ae_denso,F1L,228,4.569571951847845,pre_fault,0,1.4593647718429565,5.104478359222412,0.285898894071579,0.7739583991468245,0.8618504150911235
ae_denso,F1L,229,4.58957000469487,pre_fault,0,1.5451442003250122,5.104478359222412,0.3027036488056183,0.7739583991468245,0.8618504150911235
ae_denso,F1L,230,4.609568057541891,pre_fault,0,1.27582585811615,5.104478359222412,0.24994245171546936,0.7739583991468245,0.8618504150911235
ae_denso,F1L,231,4.629565963765945,pre_fault,0,0.4475051462650299,5.104478359222412,0.08766912668943405,0.7739583991468245,0.8618504150911235
ae_denso,F1L,232,4.64956401661297,pre_fault,0,0.5291513800621033,5.104478359222412,0.10366414487361908,0.7739583991468245,0.8618504150911235
ae_denso,F1L,233,4.669562069459991,pre_fault,0,0.537155270576477,5.104478359222412,0.10523215681314468,0.7739583991468245,0.8618504150911235
ae_denso,F1L,234,4.689559975684045,pre_fault,0,0.35323676466941833,5.104478359222412,0.06920134276151657,0.7739583991468245,0.8618504150911235
ae_denso,F1L,235,4.70955802853107,pre_fault,0,0.1839514970779419,5.104478359222412,0.036037277430295944,0.7739583991468245,0.8618504150911235
ae_denso,F1L,236,4.729556081378091,pre_fault,0,0.8708823323249817,5.104478359222412,0.1706114262342453,0.7739583991468245,0.8618504150911235
ae_denso,F1L,237,4.749554134225114,pre_fault,0,1.4102981090545654,5.104478359222412,0.27628642320632935,0.7739583991468245,0.8618504150911235
ae_denso,F1L,238,4.769552187072135,pre_fault,0,1.3499038219451904,5.104478359222412,0.26445481181144714,0.7739583991468245,0.8618504150911235
ae_denso,F1L,239,4.789550093296195,pre_fault,0,1.390136480331421,5.104478359222412,0.2723366320133209,0.7739583991468245,0.8618504150911235
ae_denso,F1L,240,4.80954814614322,pre_fault,0,0.19239766895771027,5.104478359222412,0.037691935896873474,0.7739583991468245,0.8618504150911235
ae_denso,F1L,241,4.829546198990235,pre_fault,0,0.8557430505752563,5.104478359222412,0.16764554381370544,0.7739583991468245,0.8618504150911235
ae_denso,F1L,242,4.849544105214295,pre_fault,0,0.9039392471313477,5.104478359222412,0.17708748579025269,0.7739583991468245,0.8618504150911235
ae_denso,F1L,243,4.86954215806132,pre_fault,0,0.795640230178833,5.104478359222412,0.15587101876735687,0.7739583991468245,0.8618504150911235
ae_denso,F1L,244,4.889540210908335,pre_fault,0,0.8334943652153015,5.104478359222412,0.16328687965869904,0.7739583991468245,0.8618504150911235
ae_denso,F1L,245,4.90953826375536,pre_fault,0,0.687026858329773,5.104478359222412,0.1345929652452469,0.7739583991468245,0.8618504150911235
ae_denso,F1L,246,4.929536316602385,pre_fault,0,0.4788947105407715,5.104478359222412,0.0938185378909111,0.7739583991468245,0.8618504150911235
ae_denso,F1L,247,4.9495342228264345,pre_fault,0,0.7456635236740112,5.104478359222412,0.14608025550842285,0.7739583991468245,0.8618504150911235
ae_denso,F1L,248,4.96953227567346,pre_fault,0,0.3836821913719177,5.104478359222412,0.07516580075025558,0.7739583991468245,0.8618504150911235
ae_denso,F1L,249,4.989530328520485,pre_fault,0,0.6542875170707703,5.104478359222412,0.12817911803722382,0.7739583991468245,0.8618504150911235
ae_denso,F1L,250,5.009528234744545,pre_fault,0,0.42022910714149475,5.104478359222412,0.08232557028532028,0.7739583991468245,0.8618504150911235
ae_denso,F1L,251,5.02952628759156,pre_fault,0,0.5568554401397705,5.104478359222412,0.10909155011177063,0.7739583991468245,0.8618504150911235
ae_denso,F1L,252,5.049524340438585,pre_fault,0,0.7053210735321045,5.104478359222412,0.13817691802978516,0.7739583991468245,0.8618504150911235
ae_denso,F1L,253,5.0695223932856095,pre_fault,0,0.5333489179611206,5.104478359222412,0.10448646545410156,0.7739583991468245,0.8618504150911235
ae_denso,F1L,254,5.08952044613263,pre_fault,0,1.3154575824737549,5.104478359222412,0.25770655274391174,0.7739583991468245,0.8618504150911235
ae_denso,F1L,255,5.109518352356685,pre_fault,0,1.123703122138977,5.104478359222412,0.22014063596725464,0.7739583991468245,0.8618504150911235
ae_denso,F1L,256,5.129516405203709,pre_fault,0,0.619454026222229,5.104478359222412,0.12135501205921173,0.7739583991468245,0.8618504150911235
ae_denso,F1L,257,5.14951445805073,pre_fault,0,0.6102855205535889,5.104478359222412,0.11955884099006653,0.7739583991468245,0.8618504150911235
ae_denso,F1L,258,5.1695123642747856,pre_fault,0,1.5168744325637817,5.104478359222412,0.2971654236316681,0.7739583991468245,0.8618504150911235
ae_denso,F1L,259,5.189510417121809,pre_fault,0,2.003924608230591,5.104478359222412,0.39258167147636414,0.7739583991468245,0.8618504150911235
ae_denso,F1L,260,5.209508469968835,pre_fault,0,1.9345738887786865,5.104478359222412,0.378995418548584,0.7739583991468245,0.8618504150911235
ae_denso,F1L,261,5.229506522815855,pre_fault,0,1.1873586177825928,5.104478359222412,0.23261116445064545,0.7739583991468245,0.8618504150911235
ae_denso,F1L,262,5.24950442903991,pre_fault,0,1.0333778858184814,5.104478359222412,0.20244534313678741,0.7739583991468245,0.8618504150911235
ae_denso,F1L,263,5.269502481886935,pre_fault,0,0.8805152773857117,5.104478359222412,0.17249858379364014,0.7739583991468245,0.8618504150911235
ae_denso,F1L,264,5.2895005347339605,pre_fault,0,0.6727379560470581,5.104478359222412,0.13179367780685425,0.7739583991468245,0.8618504150911235
ae_denso,F1L,265,5.3094985875809755,pre_fault,0,2.276236057281494,5.104478359222412,0.44592922925949097,0.7739583991468245,0.8618504150911235
ae_denso,F1L,266,5.329496493805035,pre_fault,0,2.096367359161377,5.104478359222412,0.4106917977333069,0.7739583991468245,0.8618504150911235
ae_denso,F1L,267,5.349494546652055,pre_fault,0,2.3815884590148926,5.104478359222412,0.4665684401988983,0.7739583991468245,0.8618504150911235
ae_denso,F1L,268,5.369492599499075,pre_fault,0,0.7056761980056763,5.104478359222412,0.13824649155139923,0.7739583991468245,0.8618504150911235
ae_denso,F1L,269,5.3894906523461,pre_fault,0,1.1225101947784424,5.104478359222412,0.21990694105625153,0.7739583991468245,0.8618504150911235
ae_denso,F1L,270,5.40948855857016,pre_fault,0,1.2126636505126953,5.104478359222412,0.23756857216358185,0.7739583991468245,0.8618504150911235
ae_denso,F1L,271,5.429486611417175,pre_fault,0,0.438655287027359,5.104478359222412,0.08593537658452988,0.7739583991468245,0.8618504150911235
ae_denso,F1L,272,5.4494846642642,pre_fault,0,1.5229133367538452,5.104478359222412,0.29834848642349243,0.7739583991468245,0.8618504150911235
ae_denso,F1L,273,5.469482717111225,pre_fault,0,0.8249637484550476,5.104478359222412,0.16161568462848663,0.7739583991468245,0.8618504150911235
ae_denso,F1L,274,5.489480623335281,pre_fault,0,0.7751441597938538,5.104478359222412,0.1518557071685791,0.7739583991468245,0.8618504150911235
ae_denso,F1L,275,5.5094786761823,pre_fault,0,0.3945636451244354,5.104478359222412,0.07729754596948624,0.7739583991468245,0.8618504150911235
ae_denso,F1L,276,5.529476729029325,pre_fault,0,0.5245651006698608,5.104478359222412,0.10276566445827484,0.7739583991468245,0.8618504150911235
ae_denso,F1L,277,5.549474635253381,pre_fault,0,1.117347240447998,5.104478359222412,0.21889548003673553,0.7739583991468245,0.8618504150911235
ae_denso,F1L,278,5.5694726881004,pre_fault,0,2.4056668281555176,5.104478359222412,0.47128555178642273,0.7739583991468245,0.8618504150911235
ae_denso,F1L,279,5.589470740947425,pre_fault,0,6.745075225830078,5.104478359222412,1.3214033842086792,0.7739583991468245,0.8618504150911235
ae_denso,F1L,280,5.60946879379445,pre_fault,0,2.1238253116607666,5.104478359222412,0.41607096791267395,0.7739583991468245,0.8618504150911235
ae_denso,F1L,281,5.629466846641465,pre_fault,0,1.4643176794052124,5.104478359222412,0.28686919808387756,0.7739583991468245,0.8618504150911235
ae_denso,F1L,282,5.649464752865525,pre_fault,0,1.4445788860321045,5.104478359222412,0.28300225734710693,0.7739583991468245,0.8618504150911235
ae_denso,F1L,283,5.66946280571255,pre_fault,0,1.083045244216919,5.104478359222412,0.21217550337314606,0.7739583991468245,0.8618504150911235
ae_denso,F1L,284,5.6894608585595705,pre_fault,0,0.5532050728797913,5.104478359222412,0.1083764135837555,0.7739583991468245,0.8618504150911235
ae_denso,F1L,285,5.709458764783625,pre_fault,0,0.41224509477615356,5.104478359222412,0.08076145499944687,0.7739583991468245,0.8618504150911235
ae_denso,F1L,286,5.72945681763065,pre_fault,0,0.2860800325870514,5.104478359222412,0.05604491010308266,0.7739583991468245,0.8618504150911235
ae_denso,F1L,287,5.749454870477675,pre_fault,0,0.23709037899971008,5.104478359222412,0.046447522938251495,0.7739583991468245,0.8618504150911235
ae_denso,F1L,288,5.76945292332469,pre_fault,0,0.10654328763484955,5.104478359222412,0.020872512832283974,0.7739583991468245,0.8618504150911235
ae_denso,F1L,289,5.789450976171715,pre_fault,0,0.8086183667182922,5.104478359222412,0.15841351449489594,0.7739583991468245,0.8618504150911235
ae_denso,F1L,290,5.809448882395775,pre_fault,0,0.9399493336677551,5.104478359222412,0.1841420978307724,0.7739583991468245,0.8618504150911235
ae_denso,F1L,291,5.82944693524279,pre_fault,0,0.8131434321403503,5.104478359222412,0.15929999947547913,0.7739583991468245,0.8618504150911235
ae_denso,F1L,292,5.8494449880898145,pre_fault,0,1.7438751459121704,5.104478359222412,0.3416363000869751,0.7739583991468245,0.8618504150911235
ae_denso,F1L,293,5.869442894313875,pre_fault,0,0.6751168966293335,5.104478359222412,0.13225972652435303,0.7739583991468245,0.8618504150911235
ae_denso,F1L,294,5.889440947160895,pre_fault,0,0.29227936267852783,5.104478359222412,0.05725939944386482,0.7739583991468245,0.8618504150911235
ae_denso,F1L,295,5.9094390000079144,pre_fault,0,0.3894273638725281,5.104478359222412,0.07629131525754929,0.7739583991468245,0.8618504150911235
ae_denso,F1L,296,5.92943705285494,pre_fault,0,0.6755625605583191,5.104478359222412,0.13234703242778778,0.7739583991468245,0.8618504150911235
ae_denso,F1L,297,5.949435105701965,pre_fault,0,0.49699944257736206,5.104478359222412,0.0973653718829155,0.7739583991468245,0.8618504150911235
ae_denso,F1L,298,5.96943301192602,pre_fault,0,0.9552273750305176,5.104478359222412,0.18713515996932983,0.7739583991468245,0.8618504150911235
ae_denso,F1L,299,5.98943106477304,pre_fault,0,0.9130867719650269,5.104478359222412,0.1788795441389084,0.7739583991468245,0.8618504150911235
ae_denso,F1L,300,6.009429117620065,pre_fault,0,0.41027942299842834,5.104478359222412,0.08037636429071426,0.7739583991468245,0.8618504150911235
ae_denso,F1L,301,6.02942702384412,pre_fault,0,0.4143671989440918,5.104478359222412,0.08117718994617462,0.7739583991468245,0.8618504150911235
ae_denso,F1L,302,6.04942507669114,pre_fault,0,0.49693331122398376,5.104478359222412,0.09735241532325745,0.7739583991468245,0.8618504150911235
ae_denso,F1L,303,6.0694231295381655,pre_fault,0,0.2988845705986023,5.104478359222412,0.05855340138077736,0.7739583991468245,0.8618504150911235
ae_denso,F1L,304,6.08942118238519,pre_fault,0,0.4385532736778259,5.104478359222412,0.08591539412736893,0.7739583991468245,0.8618504150911235
ae_denso,F1L,305,6.109419088609245,pre_fault,0,0.7551333904266357,5.104478359222412,0.14793546497821808,0.7739583991468245,0.8618504150911235
ae_denso,F1L,306,6.1294171414562655,pre_fault,0,0.5710383653640747,5.104478359222412,0.11187007278203964,0.7739583991468245,0.8618504150911235
ae_denso,F1L,307,6.14941519430329,pre_fault,0,0.5069707632064819,5.104478359222412,0.09931881725788116,0.7739583991468245,0.8618504150911235
ae_denso,F1L,308,6.16941324715031,pre_fault,0,1.2526370286941528,5.104478359222412,0.245399609208107,0.7739583991468245,0.8618504150911235
ae_denso,F1L,309,6.189411153374365,pre_fault,0,1.450758457183838,5.104478359222412,0.2842128872871399,0.7739583991468245,0.8618504150911235
ae_denso,F1L,310,6.20940920622139,pre_fault,0,1.1032793521881104,5.104478359222412,0.21613949537277222,0.7739583991468245,0.8618504150911235
ae_denso,F1L,311,6.229407259068415,pre_fault,0,2.146266222000122,5.104478359222412,0.4204672873020172,0.7739583991468245,0.8618504150911235
ae_denso,F1L,312,6.24940531191543,pre_fault,0,2.37778902053833,5.104478359222412,0.46582409739494324,0.7739583991468245,0.8618504150911235
ae_denso,F1L,313,6.26940321813949,pre_fault,0,1.7838846445083618,5.104478359222412,0.3494744300842285,0.7739583991468245,0.8618504150911235
ae_denso,F1L,314,6.289401270986515,pre_fault,0,1.7297248840332031,5.104478359222412,0.33886417746543884,0.7739583991468245,0.8618504150911235
ae_denso,F1L,315,6.30939932383353,pre_fault,0,1.562119722366333,5.104478359222412,0.3060292601585388,0.7739583991468245,0.8618504150911235
ae_denso,F1L,316,6.329397376680555,pre_fault,0,0.6471916437149048,5.104478359222412,0.12678898870944977,0.7739583991468245,0.8618504150911235
ae_denso,F1L,317,6.349395282904615,pre_fault,0,1.1548314094543457,5.104478359222412,0.22623886168003082,0.7739583991468245,0.8618504150911235
ae_denso,F1L,318,6.369393335751635,pre_fault,0,2.5666489601135254,5.104478359222412,0.502822995185852,0.7739583991468245,0.8618504150911235
ae_denso,F1L,319,6.389391388598655,pre_fault,0,1.7054154872894287,5.104478359222412,0.3341018259525299,0.7739583991468245,0.8618504150911235
ae_denso,F1L,320,6.40938944144568,pre_fault,0,2.3536388874053955,5.104478359222412,0.46109291911125183,0.7739583991468245,0.8618504150911235
ae_denso,F1L,321,6.42938734766974,pre_fault,0,1.2059463262557983,5.104478359222412,0.23625260591506958,0.7739583991468245,0.8618504150911235
ae_denso,F1L,323,6.46938345336378,post_fault,1,0.989242434501648,5.104478359222412,0.19379892945289612,0.7739583991468245,0.8618504150911235
ae_denso,F1L,324,6.489381506210805,post_fault,1,0.7299995422363281,5.104478359222412,0.14301158487796783,0.7739583991468245,0.8618504150911235
ae_denso,F1L,325,6.509379412434855,post_fault,1,0.9196113348007202,5.104478359222412,0.18015775084495544,0.7739583991468245,0.8618504150911235
ae_denso,F1L,326,6.52937746528188,post_fault,1,1.352643370628357,5.104478359222412,0.26499149203300476,0.7739583991468245,0.8618504150911235
ae_denso,F1L,327,6.549375518128905,post_fault,1,0.6591116786003113,5.104478359222412,0.12912419438362122,0.7739583991468245,0.8618504150911235
ae_denso,F1L,328,6.5693734243529605,post_fault,1,0.9001775979995728,5.104478359222412,0.17635054886341095,0.7739583991468245,0.8618504150911235
ae_denso,F1L,329,6.58937147719998,post_fault,1,1.1772857904434204,5.104478359222412,0.2306378185749054,0.7739583991468245,0.8618504150911235
ae_denso,F1L,330,6.609369530047005,post_fault,1,0.6806519627571106,5.104478359222412,0.13334408402442932,0.7739583991468245,0.8618504150911235
ae_denso,F1L,331,6.62936758289403,post_fault,1,0.965543270111084,5.104478359222412,0.18915611505508423,0.7739583991468245,0.8618504150911235
ae_denso,F1L,332,6.64936563574105,post_fault,1,3.1196868419647217,5.104478359222412,0.6111666560173035,0.7739583991468245,0.8618504150911235
ae_denso,F1L,333,6.6693635419651045,post_fault,1,1.7763874530792236,5.104478359222412,0.3480056822299957,0.7739583991468245,0.8618504150911235
ae_denso,F1L,334,6.68936159481213,post_fault,1,1.2545783519744873,5.104478359222412,0.24577993154525757,0.7739583991468245,0.8618504150911235
ae_denso,F1L,335,6.70935964765915,post_fault,1,1.203474521636963,5.104478359222412,0.2357683628797531,0.7739583991468245,0.8618504150911235
ae_denso,F1L,336,6.7293575538832044,post_fault,1,1.1176508665084839,5.104478359222412,0.21895496547222137,0.7739583991468245,0.8618504150911235
ae_denso,F1L,337,6.74935560673023,post_fault,1,0.765352725982666,5.104478359222412,0.1499374955892563,0.7739583991468245,0.8618504150911235
ae_denso,F1L,338,6.76935365957725,post_fault,1,0.5785561800003052,5.104478359222412,0.11334285885095596,0.7739583991468245,0.8618504150911235
ae_denso,F1L,339,6.789351712424271,post_fault,1,1.386884331703186,5.104478359222412,0.2716995179653168,0.7739583991468245,0.8618504150911235
ae_denso,F1L,340,6.809349765271294,post_fault,1,0.4743812680244446,5.104478359222412,0.09293432533740997,0.7739583991468245,0.8618504150911235
ae_denso,F1L,341,6.829347671495355,post_fault,1,0.9683782458305359,5.104478359222412,0.18971149623394012,0.7739583991468245,0.8618504150911235
ae_denso,F1L,342,6.849345724342375,post_fault,1,0.6594038009643555,5.104478359222412,0.12918142974376678,0.7739583991468245,0.8618504150911235
ae_denso,F1L,343,6.869343777189395,post_fault,1,0.8053455352783203,5.104478359222412,0.15777234733104706,0.7739583991468245,0.8618504150911235
ae_denso,F1L,344,6.8893416834134555,post_fault,1,0.9141416549682617,5.104478359222412,0.17908620834350586,0.7739583991468245,0.8618504150911235
ae_denso,F1L,345,6.90933973626048,post_fault,1,0.748563289642334,5.104478359222412,0.1466483473777771,0.7739583991468245,0.8618504150911235
ae_denso,F1L,346,6.929337789107495,post_fault,1,0.6842092871665955,5.104478359222412,0.1340409815311432,0.7739583991468245,0.8618504150911235
ae_denso,F1L,347,6.94933584195452,post_fault,1,0.5541566610336304,5.104478359222412,0.10856284201145172,0.7739583991468245,0.8618504150911235
ae_denso,F1L,348,6.9693338948015455,post_fault,1,0.7009778022766113,5.104478359222412,0.13732604682445526,0.7739583991468245,0.8618504150911235
ae_denso,F1L,349,6.989331801025595,post_fault,1,0.38034969568252563,5.104478359222412,0.07451294362545013,0.7739583991468245,0.8618504150911235
ae_denso,F1L,350,7.00932985387262,post_fault,1,0.4278040826320648,5.104478359222412,0.08380956202745438,0.7739583991468245,0.8618504150911235
ae_denso,F1L,351,7.0293279067196455,post_fault,1,0.8703898191452026,5.104478359222412,0.17051494121551514,0.7739583991468245,0.8618504150911235
ae_denso,F1L,352,7.049325812943705,post_fault,1,0.9076473116874695,5.104478359222412,0.17781391739845276,0.7739583991468245,0.8618504150911235
ae_denso,F1L,353,7.06932386579072,post_fault,1,0.8000601530075073,5.104478359222412,0.15673691034317017,0.7739583991468245,0.8618504150911235
ae_denso,F1L,354,7.089321918637745,post_fault,1,0.596697211265564,5.104478359222412,0.11689680814743042,0.7739583991468245,0.8618504150911235
